TIC_ID,GaiaDR3_ID,Tmag,parallax,parallax_error,G0,G0_err,BP0,BP0_err,RP0,RP0_err,BPRP0,BPRP0_err
29960110,5157183324996790272,10.9473,26.57306569969188,0.022377174,12.088775,0.010017441695611331,13.34378,0.010168782167103832,10.974837,0.010034864000891548,2.3689423,0.014286449043705648
29191624,810069697186043264,8.737,12.507160037330884,0.013468777,9.161075744235625,0.010001201714845002,9.467349074428512,0.010006172323569564,8.68490240602634,0.010003417734102352,0.782446368402171,0.014148916952612414
180695581,1476485996883837184,9.0363,23.50787574491943,0.01421334,9.684284,0.010002579907098326,10.2402935,0.010025854820538825,8.980046,0.010013335681343754,1.2602472,0.01416985025855226
346667887,4531901709506539776,11.7242,2.12282778300896,0.013857018,11.899296370261576,0.010551570106919596,12.197231719267553,0.01094358962059947,11.424528272603382,0.010335300860922084,0.7727031466641707,0.015052594383356951
52640302,5583523425437258240,12.0506,2.790169517921417,0.010240092,12.461623658349104,0.010851030512113764,12.811743961553615,0.011414555894086941,11.946124993368343,0.010521019219845315,0.8656186681852727,0.015523657162008877
460984940,5251941573573934080,8.7537,15.494549962368689,0.010813261,9.24236,0.010000839036770608,9.615028,0.010007888258192906,8.69846,0.010004609951154335,0.91656876,0.014150973382181587
379117362,3721126409323324416,5.7558,31.819200513087555,0.025737368,6.1861258,0.010002469192359491,6.4945636,0.010054618361440405,5.7073045,0.01004389433581843,0.7872591,0.014211796643046228
158432813,2105620159389754624,10.5143,3.4211089290374606,0.01150541,10.853752730034307,0.01011061989117161,11.099660527876267,0.010195519096750838,10.448768614689742,0.01007044240681165,0.6508917131865256,0.014330471727096825
158316612,2105448841733970432,13.4314,0.8814056817726391,0.011922775,13.828735175459087,0.010470126418924964,14.174596599252226,0.010797002690613811,13.313506136686188,0.01027782667076793,0.8610903925660369,0.014906675959967416
184009313,2076595869920511104,14.0394,1.456569988095807,0.0171681,14.440092013019814,0.011394194922625975,14.797799883454822,0.01222363833051665,13.910531477400088,0.01081860163695022,0.8872684060547316,0.016323586475229575
